player_code,first_name,web_name,second_name,position,team,round,value,fixture(s),round_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,defensive_contribution,expected_goals,expected_assists,expected_fpl_points_goals_conceded,expected_fpl_bonus,expected_fpl_points,fpl_points_actual_vs_expected,player_name
251,Benjamin,Lecomte,Lecomte,GK,Fulham,3,4000000,Crystal Palace (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Benjamin Lecomte
251,Benjamin,Lecomte,Lecomte,GK,Fulham,4,4000000,Liverpool (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Benjamin Lecomte
252,Alfie,McNally,McNally,GK,Fulham,1,4000000,Chelsea (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Alfie McNally
252,Alfie,McNally,McNally,GK,Fulham,2,4000000,Sunderland (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Alfie McNally
252,Alfie,McNally,McNally,GK,Fulham,3,4000000,Crystal Palace (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Alfie McNally
252,Alfie,McNally,McNally,GK,Fulham,4,4000000,Liverpool (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Alfie McNally
273,Dillon,Phillips,Phillips,GK,Hull City,1,4000000,Man Utd (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Dillon Phillips
273,Dillon,Phillips,Phillips,GK,Hull City,2,4000000,Coventry City (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Dillon Phillips
273,Dillon,Phillips,Phillips,GK,Hull City,3,4000000,Aston Villa (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Dillon Phillips
273,Dillon,Phillips,Phillips,GK,Hull City,4,4000000,Chelsea (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Dillon Phillips
275,Harvey,Cartwright,Cartwright,GK,Hull City,1,4000000,Man Utd (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Harvey Cartwright
275,Harvey,Cartwright,Cartwright,GK,Hull City,2,4000000,Coventry City (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Harvey Cartwright
275,Harvey,Cartwright,Cartwright,GK,Hull City,3,4000000,Aston Villa (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Harvey Cartwright
275,Harvey,Cartwright,Cartwright,GK,Hull City,4,4000000,Chelsea (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Harvey Cartwright
276,Thimothée,Lo-Tutala,Lo-Tutala,GK,Hull City,1,4000000,Man Utd (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Thimothée Lo-Tutala
276,Thimothée,Lo-Tutala,Lo-Tutala,GK,Hull City,2,4000000,Coventry City (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Thimothée Lo-Tutala
276,Thimothée,Lo-Tutala,Lo-Tutala,GK,Hull City,3,4000000,Aston Villa (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Thimothée Lo-Tutala
276,Thimothée,Lo-Tutala,Lo-Tutala,GK,Hull City,4,4000000,Chelsea (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Thimothée Lo-Tutala
278,Charlie,Hughes,Hughes,DEF,Hull City,1,4000000,Man Utd (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Charlie Hughes
278,Charlie,Hughes,Hughes,DEF,Hull City,2,4000000,Coventry City (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Charlie Hughes
278,Charlie,Hughes,Hughes,DEF,Hull City,3,4000000,Aston Villa (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Charlie Hughes
278,Charlie,Hughes,Hughes,DEF,Hull City,4,4000000,Chelsea (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Charlie Hughes
280,Lewie,Coyle,Coyle,DEF,Hull City,2,4000000,Coventry City (A),0,45,0,0,0,0,0,0,0,1,0,0,0,4,0.0,0.0,0.0,0,0.0,0.0,Lewie Coyle
281,Cody,Drameh,Drameh,DEF,Hull City,3,4000000,Aston Villa (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Cody Drameh
281,Cody,Drameh,Drameh,DEF,Hull City,4,4000000,Chelsea (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Cody Drameh
283,Matty,Jacob,Jacob,DEF,Hull City,1,4000000,Man Utd (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Matty Jacob
283,Matty,Jacob,Jacob,DEF,Hull City,2,4000000,Coventry City (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Matty Jacob
283,Matty,Jacob,Jacob,DEF,Hull City,3,4000000,Aston Villa (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Matty Jacob
283,Matty,Jacob,Jacob,DEF,Hull City,4,4000000,Chelsea (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Matty Jacob
284,Cathal,McCarthy,McCarthy,DEF,Hull City,1,4000000,Man Utd (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Cathal McCarthy
284,Cathal,McCarthy,McCarthy,DEF,Hull City,2,4000000,Coventry City (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Cathal McCarthy
284,Cathal,McCarthy,McCarthy,DEF,Hull City,3,4000000,Aston Villa (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Cathal McCarthy
284,Cathal,McCarthy,McCarthy,DEF,Hull City,4,4000000,Chelsea (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Cathal McCarthy
285,Paddy,McNair,McNair,DEF,Hull City,2,4000000,Coventry City (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Paddy McNair
285,Paddy,McNair,McNair,DEF,Hull City,3,4000000,Aston Villa (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Paddy McNair
285,Paddy,McNair,McNair,DEF,Hull City,4,4000000,Chelsea (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Paddy McNair
301,Alex,Palmer,Palmer,GK,Ipswich Town,1,4000000,Sunderland (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Alex Palmer
301,Alex,Palmer,Palmer,GK,Ipswich Town,2,4000000,Man Utd (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Alex Palmer
301,Alex,Palmer,Palmer,GK,Ipswich Town,3,4000000,Liverpool (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Alex Palmer
301,Alex,Palmer,Palmer,GK,Ipswich Town,4,4000000,Crystal Palace (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Alex Palmer
302,David,Button,Button,GK,Ipswich Town,1,4000000,Sunderland (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,David Button
302,David,Button,Button,GK,Ipswich Town,2,4000000,Man Utd (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,David Button
302,David,Button,Button,GK,Ipswich Town,3,4000000,Liverpool (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,David Button
302,David,Button,Button,GK,Ipswich Town,4,4000000,Crystal Palace (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,David Button
303,Cédric,Kipré,Kipré,DEF,Ipswich Town,1,4000000,Sunderland (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Cédric Kipré
303,Cédric,Kipré,Kipré,DEF,Ipswich Town,2,4000000,Man Utd (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Cédric Kipré
303,Cédric,Kipré,Kipré,DEF,Ipswich Town,3,4000000,Liverpool (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Cédric Kipré
303,Cédric,Kipré,Kipré,DEF,Ipswich Town,4,4000000,Crystal Palace (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Cédric Kipré
307,Ben,Johnson,Johnson,DEF,Ipswich Town,1,4000000,Sunderland (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Ben Johnson
307,Ben,Johnson,Johnson,DEF,Ipswich Town,2,4000000,Man Utd (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Ben Johnson
307,Ben,Johnson,Johnson,DEF,Ipswich Town,3,4000000,Liverpool (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Ben Johnson
307,Ben,Johnson,Johnson,DEF,Ipswich Town,4,4000000,Crystal Palace (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Ben Johnson
308,Darnell,Furlong,Furlong,DEF,Ipswich Town,1,4000000,Sunderland (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Darnell Furlong
308,Darnell,Furlong,Furlong,DEF,Ipswich Town,3,4000000,Liverpool (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Darnell Furlong
308,Darnell,Furlong,Furlong,DEF,Ipswich Town,4,4000000,Crystal Palace (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Darnell Furlong
352,Freddie,Woodman,Woodman,GK,Liverpool,1,4000000,Newcastle (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Freddie Woodman
352,Freddie,Woodman,Woodman,GK,Liverpool,2,4000000,Nott'm Forest (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Freddie Woodman
352,Freddie,Woodman,Woodman,GK,Liverpool,3,4000000,Ipswich Town (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Freddie Woodman
352,Freddie,Woodman,Woodman,GK,Liverpool,4,4000000,Fulham (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Freddie Woodman
353,Armin,Pecsi,Pecsi,GK,Liverpool,1,4000000,Newcastle (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Armin Pecsi
353,Armin,Pecsi,Pecsi,GK,Liverpool,2,4000000,Nott'm Forest (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Armin Pecsi
353,Armin,Pecsi,Pecsi,GK,Liverpool,3,4000000,Ipswich Town (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Armin Pecsi
353,Armin,Pecsi,Pecsi,GK,Liverpool,4,4000000,Fulham (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Armin Pecsi
354,Vitezslav,Jaros,Jaros,GK,Liverpool,1,4000000,Newcastle (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Vitezslav Jaros
354,Vitezslav,Jaros,Jaros,GK,Liverpool,2,4000000,Nott'm Forest (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Vitezslav Jaros
354,Vitezslav,Jaros,Jaros,GK,Liverpool,3,4000000,Ipswich Town (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Vitezslav Jaros
354,Vitezslav,Jaros,Jaros,GK,Liverpool,4,4000000,Fulham (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Vitezslav Jaros
355,Harvey,Davies,Davies,GK,Liverpool,1,4000000,Newcastle (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Harvey Davies
355,Harvey,Davies,Davies,GK,Liverpool,2,4000000,Nott'm Forest (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Harvey Davies
355,Harvey,Davies,Davies,GK,Liverpool,3,4000000,Ipswich Town (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Harvey Davies
355,Harvey,Davies,Davies,GK,Liverpool,4,4000000,Fulham (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Harvey Davies
361,Wellity,Lucky,Lucky,DEF,Liverpool,1,4000000,Newcastle (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Wellity Lucky
361,Wellity,Lucky,Lucky,DEF,Liverpool,2,4000000,Nott'm Forest (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Wellity Lucky
361,Wellity,Lucky,Lucky,DEF,Liverpool,3,4000000,Ipswich Town (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Wellity Lucky
361,Wellity,Lucky,Lucky,DEF,Liverpool,4,4000000,Fulham (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Wellity Lucky
363,Giovanni,Leoni,Leoni,DEF,Liverpool,1,4000000,Newcastle (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Giovanni Leoni
363,Giovanni,Leoni,Leoni,DEF,Liverpool,2,4000000,Nott'm Forest (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Giovanni Leoni
363,Giovanni,Leoni,Leoni,DEF,Liverpool,3,4000000,Ipswich Town (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Giovanni Leoni
363,Giovanni,Leoni,Leoni,DEF,Liverpool,4,4000000,Fulham (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Giovanni Leoni
365,Calvin,Ramsay,Ramsay,DEF,Liverpool,1,4000000,Newcastle (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Calvin Ramsay
365,Calvin,Ramsay,Ramsay,DEF,Liverpool,2,4000000,Nott'm Forest (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Calvin Ramsay
365,Calvin,Ramsay,Ramsay,DEF,Liverpool,3,4000000,Ipswich Town (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Calvin Ramsay
365,Calvin,Ramsay,Ramsay,DEF,Liverpool,4,4000000,Fulham (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Calvin Ramsay
414,Tom,Heaton,Heaton,GK,Man Utd,1,4000000,Hull City (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Tom Heaton
414,Tom,Heaton,Heaton,GK,Man Utd,2,4000000,Ipswich Town (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Tom Heaton
414,Tom,Heaton,Heaton,GK,Man Utd,3,4000000,Everton (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Tom Heaton
414,Tom,Heaton,Heaton,GK,Man Utd,4,4000000,Man City (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Tom Heaton
424,Harry,Amass,Amass,DEF,Man Utd,1,4000000,Hull City (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Harry Amass
424,Harry,Amass,Amass,DEF,Man Utd,2,4000000,Ipswich Town (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Harry Amass
424,Harry,Amass,Amass,DEF,Man Utd,3,4000000,Everton (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Harry Amass
424,Harry,Amass,Amass,DEF,Man Utd,4,4000000,Man City (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Harry Amass
425,Tyler,Fredricson,Fredricson,DEF,Man Utd,1,4000000,Hull City (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Tyler Fredricson
425,Tyler,Fredricson,Fredricson,DEF,Man Utd,2,4000000,Ipswich Town (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Tyler Fredricson
425,Tyler,Fredricson,Fredricson,DEF,Man Utd,3,4000000,Everton (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Tyler Fredricson
425,Tyler,Fredricson,Fredricson,DEF,Man Utd,4,4000000,Man City (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Tyler Fredricson
451,Alex,A.Murphy,Murphy,DEF,Newcastle,1,4000000,Liverpool (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Alex Murphy
451,Alex,A.Murphy,Murphy,DEF,Newcastle,2,4000000,Spurs (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Alex Murphy
451,Alex,A.Murphy,Murphy,DEF,Newcastle,3,4000000,Bournemouth (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Alex Murphy
451,Alex,A.Murphy,Murphy,DEF,Newcastle,4,4000000,Leeds (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Alex Murphy
476,Omar,O.Richards,Richards,DEF,Nott'm Forest,1,4000000,Leeds (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Omar Richards
476,Omar,O.Richards,Richards,DEF,Nott'm Forest,2,4000000,Liverpool (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Omar Richards
476,Omar,O.Richards,Richards,DEF,Nott'm Forest,3,4000000,Spurs (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Omar Richards
476,Omar,O.Richards,Richards,DEF,Nott'm Forest,4,4000000,Aston Villa (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Omar Richards
477,Zach,Abbott,Abbott,DEF,Nott'm Forest,1,4000000,Leeds (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Zach Abbott
477,Zach,Abbott,Abbott,DEF,Nott'm Forest,2,4000000,Liverpool (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Zach Abbott
477,Zach,Abbott,Abbott,DEF,Nott'm Forest,3,4000000,Spurs (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Zach Abbott
477,Zach,Abbott,Abbott,DEF,Nott'm Forest,4,4000000,Aston Villa (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Zach Abbott
479,Tyler,Bindon,Bindon,DEF,Nott'm Forest,1,4000000,Leeds (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Tyler Bindon
479,Tyler,Bindon,Bindon,DEF,Nott'm Forest,2,4000000,Liverpool (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Tyler Bindon
479,Tyler,Bindon,Bindon,DEF,Nott'm Forest,3,4000000,Spurs (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Tyler Bindon
479,Tyler,Bindon,Bindon,DEF,Nott'm Forest,4,4000000,Aston Villa (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Tyler Bindon
495,Brandon,Austin,Austin,GK,Spurs,1,4000000,Brentford (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Brandon Austin
495,Brandon,Austin,Austin,GK,Spurs,2,4000000,Newcastle (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Brandon Austin
495,Brandon,Austin,Austin,GK,Spurs,3,4000000,Nott'm Forest (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Brandon Austin
495,Brandon,Austin,Austin,GK,Spurs,4,4000000,Everton (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Brandon Austin
497,Martin,Dubravka,Dubravka,GK,Spurs,1,4000000,Brentford (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Martin Dubravka
497,Martin,Dubravka,Dubravka,GK,Spurs,2,4000000,Newcastle (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Martin Dubravka
497,Martin,Dubravka,Dubravka,GK,Spurs,3,4000000,Nott'm Forest (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Martin Dubravka
497,Martin,Dubravka,Dubravka,GK,Spurs,4,4000000,Everton (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Martin Dubravka
508,Ben,Davies,Davies,DEF,Spurs,1,4000000,Brentford (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Ben Davies
508,Ben,Davies,Davies,DEF,Spurs,2,4000000,Newcastle (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Ben Davies
508,Ben,Davies,Davies,DEF,Spurs,3,4000000,Nott'm Forest (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Ben Davies
508,Ben,Davies,Davies,DEF,Spurs,4,4000000,Everton (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Ben Davies
509,Jun'ai,Byfield,Byfield,DEF,Spurs,1,4000000,Brentford (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Jun'ai Byfield
509,Jun'ai,Byfield,Byfield,DEF,Spurs,2,4000000,Newcastle (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Jun'ai Byfield
509,Jun'ai,Byfield,Byfield,DEF,Spurs,3,4000000,Nott'm Forest (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Jun'ai Byfield
509,Jun'ai,Byfield,Byfield,DEF,Spurs,4,4000000,Everton (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Jun'ai Byfield
510,James,Rowswell,Rowswell,DEF,Spurs,1,4000000,Brentford (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,James Rowswell
510,James,Rowswell,Rowswell,DEF,Spurs,2,4000000,Newcastle (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,James Rowswell
510,James,Rowswell,Rowswell,DEF,Spurs,3,4000000,Nott'm Forest (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,James Rowswell
510,James,Rowswell,Rowswell,DEF,Spurs,4,4000000,Everton (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,James Rowswell
511,João Victor,Souza,de Souza Menezes,DEF,Spurs,1,4000000,Brentford (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,João Victor de Souza Menezes
511,João Victor,Souza,de Souza Menezes,DEF,Spurs,2,4000000,Newcastle (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,João Victor de Souza Menezes
511,João Victor,Souza,de Souza Menezes,DEF,Spurs,3,4000000,Nott'm Forest (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,João Victor de Souza Menezes
511,João Victor,Souza,de Souza Menezes,DEF,Spurs,4,4000000,Everton (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,João Victor de Souza Menezes
530,Anthony,Patterson,Patterson,GK,Sunderland,1,4000000,Ipswich Town (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Anthony Patterson
530,Anthony,Patterson,Patterson,GK,Sunderland,2,4000000,Fulham (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Anthony Patterson
530,Anthony,Patterson,Patterson,GK,Sunderland,3,4000000,Brentford (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,Anthony Patterson
