,player_code,first_name,web_name,second_name,player_name,position_id,position,team,round,value,selected,fixture,round_points,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,expected_fpl_minutes,expected_fpl_cleansheet_eligible,expected_goals,expected_assists,expected_goals_conceded,expected_fpl_points
7008,268,James,Justin,Justin,James Justin,2,DEF,LEI,25,4200000,51097,ARS (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
7009,268,James,Justin,Justin,James Justin,2,DEF,LEI,26,4200000,50425,SOU (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
7010,268,James,Justin,Justin,James Justin,2,DEF,LEI,27,4200000,49575,CHE (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
7011,268,James,Justin,Justin,James Justin,2,DEF,LEI,28,4200000,48943,BRE (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
8733,337,Victor,Lindelöf,Lindelöf,Victor Lindelöf,2,DEF,MUN,20,4200000,31562,MCI (H) / CRY (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
8734,337,Victor,Lindelöf,Lindelöf,Victor Lindelöf,2,DEF,MUN,21,4200000,14667,ARS (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9046,350,Matt,Ritchie,Ritchie,Matt Ritchie,2,DEF,NEW,15,4200000,5919,SOU (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9047,350,Matt,Ritchie,Ritchie,Matt Ritchie,2,DEF,NEW,16,4200000,5773,CHE (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9049,350,Matt,Ritchie,Ritchie,Matt Ritchie,2,DEF,NEW,18,4200000,5962,LEE (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9050,350,Matt,Ritchie,Ritchie,Matt Ritchie,2,DEF,NEW,19,4200000,5979,ARS (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9051,350,Matt,Ritchie,Ritchie,Matt Ritchie,2,DEF,NEW,20,4200000,6066,FUL (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9052,350,Matt,Ritchie,Ritchie,Matt Ritchie,2,DEF,NEW,21,4200000,6095,CRY (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9053,350,Matt,Ritchie,Ritchie,Matt Ritchie,2,DEF,NEW,22,4200000,6140,WHU (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9054,350,Matt,Ritchie,Ritchie,Matt Ritchie,2,DEF,NEW,23,4200000,6174,BOU (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9056,350,Matt,Ritchie,Ritchie,Matt Ritchie,2,DEF,NEW,26,4200000,6309,MCI (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9171,355,Martin,Dubravka,Dubravka,Martin Dubravka,1,GK,NEW,10,4200000,55102,EVE (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9172,355,Martin,Dubravka,Dubravka,Martin Dubravka,1,GK,NEW,11,4200000,53914,NEW (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9173,355,Martin,Dubravka,Dubravka,Martin Dubravka,1,GK,NEW,12,4200000,51210,TOT (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9174,355,Martin,Dubravka,Dubravka,Martin Dubravka,1,GK,NEW,13,4200000,51121,CHE (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9175,355,Martin,Dubravka,Dubravka,Martin Dubravka,1,GK,NEW,14,4200000,50011,WHU (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9176,355,Martin,Dubravka,Dubravka,Martin Dubravka,1,GK,NEW,15,4200000,49093,AVL (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9177,355,Martin,Dubravka,Dubravka,Martin Dubravka,1,GK,NEW,16,4200000,48260,FUL (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9178,355,Martin,Dubravka,Dubravka,Martin Dubravka,1,GK,NEW,17,4200000,45841,NFO (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9179,355,Martin,Dubravka,Dubravka,Martin Dubravka,1,GK,NEW,18,4200000,45457,WOL (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9180,355,Martin,Dubravka,Dubravka,Martin Dubravka,1,GK,NEW,19,4200000,45031,ARS (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9181,355,Martin,Dubravka,Dubravka,Martin Dubravka,1,GK,NEW,20,4200000,43094,FUL (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9182,355,Martin,Dubravka,Dubravka,Martin Dubravka,1,GK,NEW,21,4200000,42237,CRY (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9383,363,Javier,Manquillo,Manquillo Gaitán,Javier Manquillo Gaitán,2,DEF,NEW,14,4200000,5822,AVL (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9385,363,Javier,Manquillo,Manquillo Gaitán,Javier Manquillo Gaitán,2,DEF,NEW,16,4200000,6022,CHE (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9386,363,Javier,Manquillo,Manquillo Gaitán,Javier Manquillo Gaitán,2,DEF,NEW,17,4200000,6143,LEI (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9387,363,Javier,Manquillo,Manquillo Gaitán,Javier Manquillo Gaitán,2,DEF,NEW,18,4200000,6150,LEE (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9388,363,Javier,Manquillo,Manquillo Gaitán,Javier Manquillo Gaitán,2,DEF,NEW,19,4200000,6130,ARS (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9389,363,Javier,Manquillo,Manquillo Gaitán,Javier Manquillo Gaitán,2,DEF,NEW,20,4200000,6099,FUL (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9390,363,Javier,Manquillo,Manquillo Gaitán,Javier Manquillo Gaitán,2,DEF,NEW,21,4200000,6076,CRY (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9391,363,Javier,Manquillo,Manquillo Gaitán,Javier Manquillo Gaitán,2,DEF,NEW,22,4200000,5912,WHU (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9392,363,Javier,Manquillo,Manquillo Gaitán,Javier Manquillo Gaitán,2,DEF,NEW,23,4200000,5733,BOU (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9393,363,Javier,Manquillo,Manquillo Gaitán,Javier Manquillo Gaitán,2,DEF,NEW,24,4200000,5608,LIV (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9394,363,Javier,Manquillo,Manquillo Gaitán,Javier Manquillo Gaitán,2,DEF,NEW,26,4200000,5613,MCI (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9395,363,Javier,Manquillo,Manquillo Gaitán,Javier Manquillo Gaitán,2,DEF,NEW,27,4200000,5647,WOL (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9396,363,Javier,Manquillo,Manquillo Gaitán,Javier Manquillo Gaitán,2,DEF,NEW,28,4200000,5680,NFO (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9776,378,Harry,Arter,Arter,Harry Arter,3,MID,NFO,17,4200000,26818,MUN (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9777,378,Harry,Arter,Arter,Harry Arter,3,MID,NFO,18,4200000,27934,CHE (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9778,378,Harry,Arter,Arter,Harry Arter,3,MID,NFO,19,4200000,27612,SOU (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9779,378,Harry,Arter,Arter,Harry Arter,3,MID,NFO,20,4200000,28320,LEI (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9780,378,Harry,Arter,Arter,Harry Arter,3,MID,NFO,21,4200000,27231,BOU (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9781,378,Harry,Arter,Arter,Harry Arter,3,MID,NFO,22,4200000,25978,LEE (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9782,378,Harry,Arter,Arter,Harry Arter,3,MID,NFO,23,4200000,25251,FUL (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9829,380,Lyle,Lyle Taylor,Taylor,Lyle Taylor,4,FWD,NFO,16,4200000,544718,CRY (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9830,380,Lyle,Lyle Taylor,Taylor,Lyle Taylor,4,FWD,NFO,17,4200000,546186,MUN (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9831,380,Lyle,Lyle Taylor,Taylor,Lyle Taylor,4,FWD,NFO,18,4200000,546577,CHE (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9832,380,Lyle,Lyle Taylor,Taylor,Lyle Taylor,4,FWD,NFO,19,4200000,538697,SOU (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9833,380,Lyle,Lyle Taylor,Taylor,Lyle Taylor,4,FWD,NFO,20,4200000,539358,LEI (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9834,380,Lyle,Lyle Taylor,Taylor,Lyle Taylor,4,FWD,NFO,21,4200000,525075,BOU (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9835,380,Lyle,Lyle Taylor,Taylor,Lyle Taylor,4,FWD,NFO,22,4200000,514165,LEE (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9836,380,Lyle,Lyle Taylor,Taylor,Lyle Taylor,4,FWD,NFO,23,4200000,504350,FUL (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9837,380,Lyle,Lyle Taylor,Taylor,Lyle Taylor,4,FWD,NFO,24,4200000,495907,MCI (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9855,381,Jack,Colback,Colback,Jack Colback,3,MID,NFO,15,4200000,72554,BRE (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9857,381,Jack,Colback,Colback,Jack Colback,3,MID,NFO,17,4200000,81956,MUN (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9861,381,Jack,Colback,Colback,Jack Colback,3,MID,NFO,21,4200000,79216,BOU (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9916,383,Carlos,Cafú,Ribeiro Dias,Carlos Ribeiro Dias,3,MID,NFO,22,4200000,36069,LEE (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9917,383,Carlos,Cafú,Ribeiro Dias,Carlos Ribeiro Dias,3,MID,NFO,23,4200000,35660,FUL (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9918,383,Carlos,Cafú,Ribeiro Dias,Carlos Ribeiro Dias,3,MID,NFO,24,4200000,35192,MCI (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9919,383,Carlos,Cafú,Ribeiro Dias,Carlos Ribeiro Dias,3,MID,NFO,25,4200000,34921,WHU (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9920,383,Carlos,Cafú,Ribeiro Dias,Carlos Ribeiro Dias,3,MID,NFO,26,4200000,34532,EVE (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9921,383,Carlos,Cafú,Ribeiro Dias,Carlos Ribeiro Dias,3,MID,NFO,27,4200000,34188,TOT (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
9922,383,Carlos,Cafú,Ribeiro Dias,Carlos Ribeiro Dias,3,MID,NFO,28,4200000,34052,NEW (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
10044,388,Joe,Worrall,Worrall,Joe Worrall,2,DEF,NFO,15,4200000,9742,BRE (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
10051,388,Joe,Worrall,Worrall,Joe Worrall,2,DEF,NFO,22,4200000,18159,LEE (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
10057,388,Joe,Worrall,Worrall,Joe Worrall,2,DEF,NFO,28,4200000,20552,NEW (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
10178,393,Loïc,Mbe Soh,Mbe Soh,Loïc Mbe Soh,2,DEF,NFO,14,4200000,3708,ARS (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
10179,393,Loïc,Mbe Soh,Mbe Soh,Loïc Mbe Soh,2,DEF,NFO,15,4200000,3706,BRE (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
10180,393,Loïc,Mbe Soh,Mbe Soh,Loïc Mbe Soh,2,DEF,NFO,16,4200000,3759,CRY (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
10181,393,Loïc,Mbe Soh,Mbe Soh,Loïc Mbe Soh,2,DEF,NFO,17,4200000,3766,MUN (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
10182,393,Loïc,Mbe Soh,Mbe Soh,Loïc Mbe Soh,2,DEF,NFO,18,4200000,3764,CHE (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
10183,393,Loïc,Mbe Soh,Mbe Soh,Loïc Mbe Soh,2,DEF,NFO,19,4200000,3743,SOU (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
10184,393,Loïc,Mbe Soh,Mbe Soh,Loïc Mbe Soh,2,DEF,NFO,20,4200000,3774,LEI (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
10185,393,Loïc,Mbe Soh,Mbe Soh,Loïc Mbe Soh,2,DEF,NFO,21,4200000,3835,BOU (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
10186,393,Loïc,Mbe Soh,Mbe Soh,Loïc Mbe Soh,2,DEF,NFO,22,4200000,3716,LEE (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
10187,393,Loïc,Mbe Soh,Mbe Soh,Loïc Mbe Soh,2,DEF,NFO,23,4200000,3627,FUL (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
10188,393,Loïc,Mbe Soh,Mbe Soh,Loïc Mbe Soh,2,DEF,NFO,24,4200000,3571,MCI (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
10189,393,Loïc,Mbe Soh,Mbe Soh,Loïc Mbe Soh,2,DEF,NFO,25,4200000,3503,WHU (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
10190,393,Loïc,Mbe Soh,Mbe Soh,Loïc Mbe Soh,2,DEF,NFO,26,4200000,3481,EVE (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
10191,393,Loïc,Mbe Soh,Mbe Soh,Loïc Mbe Soh,2,DEF,NFO,27,4200000,3440,TOT (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
10192,393,Loïc,Mbe Soh,Mbe Soh,Loïc Mbe Soh,2,DEF,NFO,28,4200000,3418,NEW (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
10340,399,Giulian,Biancone,Biancone,Giulian Biancone,2,DEF,NFO,14,4200000,5139,ARS (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
10341,399,Giulian,Biancone,Biancone,Giulian Biancone,2,DEF,NFO,15,4200000,4994,BRE (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
10342,399,Giulian,Biancone,Biancone,Giulian Biancone,2,DEF,NFO,16,4200000,4724,CRY (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
10343,399,Giulian,Biancone,Biancone,Giulian Biancone,2,DEF,NFO,17,4200000,4402,MUN (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
10344,399,Giulian,Biancone,Biancone,Giulian Biancone,2,DEF,NFO,18,4200000,4261,CHE (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
10345,399,Giulian,Biancone,Biancone,Giulian Biancone,2,DEF,NFO,19,4200000,4219,SOU (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
10346,399,Giulian,Biancone,Biancone,Giulian Biancone,2,DEF,NFO,20,4200000,4142,LEI (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
10347,399,Giulian,Biancone,Biancone,Giulian Biancone,2,DEF,NFO,21,4200000,4095,BOU (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
10348,399,Giulian,Biancone,Biancone,Giulian Biancone,2,DEF,NFO,22,4200000,4035,LEE (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
10349,399,Giulian,Biancone,Biancone,Giulian Biancone,2,DEF,NFO,23,4200000,4032,FUL (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
10350,399,Giulian,Biancone,Biancone,Giulian Biancone,2,DEF,NFO,24,4200000,3992,MCI (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
10351,399,Giulian,Biancone,Biancone,Giulian Biancone,2,DEF,NFO,25,4200000,3967,WHU (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
10352,399,Giulian,Biancone,Biancone,Giulian Biancone,2,DEF,NFO,26,4200000,3931,EVE (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
10353,399,Giulian,Biancone,Biancone,Giulian Biancone,2,DEF,NFO,27,4200000,3909,TOT (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
10354,399,Giulian,Biancone,Biancone,Giulian Biancone,2,DEF,NFO,28,4200000,3934,NEW (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
10638,410,Jan,Bednarek,Bednarek,Jan Bednarek,2,DEF,SOU,15,4200000,22812,MUN (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
10639,410,Jan,Bednarek,Bednarek,Jan Bednarek,2,DEF,SOU,16,4200000,22412,BHA (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
10640,410,Jan,Bednarek,Bednarek,Jan Bednarek,2,DEF,SOU,17,4200000,21380,LIV (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
10642,410,Jan,Bednarek,Bednarek,Jan Bednarek,2,DEF,SOU,19,4200000,21035,WOL (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
10643,410,Jan,Bednarek,Bednarek,Jan Bednarek,2,DEF,SOU,20,4200000,20801,LEE (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
10644,410,Jan,Bednarek,Bednarek,Jan Bednarek,2,DEF,SOU,21,4200000,19902,SOU (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
10808,416,Ibrahima,Diallo,Diallo,Ibrahima Diallo,3,MID,SOU,23,4200000,38397,WOL (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
10811,416,Ibrahima,Diallo,Diallo,Ibrahima Diallo,3,MID,SOU,26,4200000,37337,LEI (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
10813,416,Ibrahima,Diallo,Diallo,Ibrahima Diallo,3,MID,SOU,28,4200000,36636,TOT (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
11386,438,Sergio,Reguilón,Reguilón,Sergio Reguilón,2,DEF,TOT,6,4200000,69583,FUL (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
11387,438,Sergio,Reguilón,Reguilón,Sergio Reguilón,2,DEF,TOT,8,4200000,54463,LEI (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
11388,438,Sergio,Reguilón,Reguilón,Sergio Reguilón,2,DEF,TOT,9,4200000,49577,ARS (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
11389,438,Sergio,Reguilón,Reguilón,Sergio Reguilón,2,DEF,TOT,10,4200000,46145,BHA (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
11390,438,Sergio,Reguilón,Reguilón,Sergio Reguilón,2,DEF,TOT,11,4200000,44384,EVE (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
11391,438,Sergio,Reguilón,Reguilón,Sergio Reguilón,2,DEF,TOT,12,4200000,42368,MUN (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
11392,438,Sergio,Reguilón,Reguilón,Sergio Reguilón,2,DEF,TOT,13,4200000,41918,NEW (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
11393,438,Sergio,Reguilón,Reguilón,Sergio Reguilón,2,DEF,TOT,14,4200000,40745,BOU (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
11394,438,Sergio,Reguilón,Reguilón,Sergio Reguilón,2,DEF,TOT,15,4200000,39772,LIV (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
11395,438,Sergio,Reguilón,Reguilón,Sergio Reguilón,2,DEF,TOT,16,4200000,38979,LEE (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
11396,438,Sergio,Reguilón,Reguilón,Sergio Reguilón,2,DEF,TOT,17,4200000,37327,BRE (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
11397,438,Sergio,Reguilón,Reguilón,Sergio Reguilón,2,DEF,TOT,18,4200000,36955,AVL (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
11398,438,Sergio,Reguilón,Reguilón,Sergio Reguilón,2,DEF,TOT,19,4200000,36754,CRY (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
11399,438,Sergio,Reguilón,Reguilón,Sergio Reguilón,2,DEF,TOT,20,4200000,72664,ARS (H) / MCI (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
11400,438,Sergio,Reguilón,Reguilón,Sergio Reguilón,2,DEF,TOT,21,4200000,36084,FUL (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
11401,438,Sergio,Reguilón,Reguilón,Sergio Reguilón,2,DEF,TOT,22,4200000,35682,MCI (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
11402,438,Sergio,Reguilón,Reguilón,Sergio Reguilón,2,DEF,TOT,23,4200000,35533,LEI (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
11403,438,Sergio,Reguilón,Reguilón,Sergio Reguilón,2,DEF,TOT,24,4200000,35384,WHU (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
11404,438,Sergio,Reguilón,Reguilón,Sergio Reguilón,2,DEF,TOT,25,4200000,35206,CHE (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
11405,438,Sergio,Reguilón,Reguilón,Sergio Reguilón,2,DEF,TOT,26,4200000,35103,WOL (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
11406,438,Sergio,Reguilón,Reguilón,Sergio Reguilón,2,DEF,TOT,27,4200000,34973,NFO (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
11407,438,Sergio,Reguilón,Reguilón,Sergio Reguilón,2,DEF,TOT,28,4200000,34879,SOU (A),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
11728,450,Pape Matar,Sarr,Sarr,Pape Matar Sarr,3,MID,TOT,25,4200000,59531,CHE (H),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0
